,A.1_RfR,A.2_RfR,A.3_RfR,A.4_RfR,A.5_RfR,A.1_DikeIncrease,A.2_DikeIncrease,A.3_DikeIncrease,A.4_DikeIncrease,A.5_DikeIncrease,Desired,policy
297,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,297
298,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,298
299,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,299
300,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,300
301,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,301
302,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,302
303,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,303
304,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,304
305,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,305
306,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,306
307,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,307
308,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,308
309,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,309
310,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,310
311,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,311
312,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,312
313,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,313
314,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,314
315,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,315
316,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,316
317,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,317
318,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,318
319,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,319
320,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,320
321,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,321
322,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,322
323,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,323
324,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,324
325,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,325
326,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,326
327,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,327
328,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,328
329,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,329
330,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,330
331,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,331
332,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,332
333,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,333
334,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,334
335,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,335
336,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,336
337,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,337
338,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,338
339,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,339
340,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,340
341,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,341
342,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,342
343,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,343
344,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,344
345,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,345
346,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,346
347,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,347
348,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,348
349,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,349
350,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,350
351,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,351
352,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,352
353,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,353
354,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,354
355,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,355
356,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,356
357,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,357
358,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,358
359,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,359
360,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,360
361,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,361
362,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,362
363,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,363
364,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,364
365,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,365
366,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,366
367,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,367
368,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,368
369,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,369
370,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,370
371,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,371
372,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,372
373,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,373
374,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,374
375,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,375
376,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,376
377,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,377
378,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,378
379,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,379
380,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,380
381,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,381
382,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,382
383,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,383
384,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,384
385,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,385
386,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,386
387,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,387
388,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,388
389,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,389
390,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,390
391,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,391
392,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,392
393,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,393
394,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,394
395,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,395
396,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,396
397,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,397
398,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,398
399,1.0,2.0,0.0,0.0,2.0,18.0,8.0,8.0,7.0,9.0,False,399
400,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,400
401,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,401
402,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,402
403,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,403
404,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,404
405,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,405
406,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,406
407,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,407
408,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,408
409,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,409
410,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,410
411,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,411
412,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,412
413,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,413
414,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,True,414
415,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,415
416,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,True,416
417,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,417
418,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,418
419,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,419
420,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,420
421,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,421
422,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,422
423,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,423
424,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,424
425,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,425
426,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,426
427,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,427
428,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,428
429,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,429
430,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,430
431,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,431
432,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,432
433,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,433
434,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,434
435,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,435
436,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,436
437,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,437
438,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,438
439,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,439
440,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,440
441,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,441
442,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,442
443,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,443
444,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,444
445,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,445
446,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,446
447,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,447
448,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,448
449,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,449
450,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,450
451,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,451
452,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,452
453,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,453
454,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,454
455,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,455
456,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,456
457,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,457
458,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,458
459,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,459
460,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,460
461,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,461
462,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,462
463,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,463
464,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,464
465,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,465
466,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,466
467,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,467
468,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,468
469,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,469
470,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,470
471,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,471
472,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,472
473,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,473
474,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,474
475,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,475
476,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,476
477,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,477
478,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,478
479,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,479
480,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,480
481,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,481
482,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,482
483,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,483
484,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,484
485,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,485
486,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,486
487,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,487
488,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,488
489,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,489
490,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,490
491,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,491
492,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,492
493,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,493
494,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,494
495,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,495
496,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,496
497,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,497
498,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,498
499,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,499
500,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,500
501,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,501
502,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,502
503,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,503
504,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,504
505,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,505
506,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,506
507,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,507
508,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,508
509,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,509
510,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,510
511,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,511
512,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,512
513,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,513
514,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,514
515,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,515
516,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,516
517,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,517
518,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,518
519,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,519
520,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,520
521,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,521
522,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,522
523,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,523
524,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,524
525,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,525
526,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,526
527,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,True,527
528,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,528
529,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,529
530,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,530
531,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,531
532,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,532
533,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,533
534,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,534
535,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,535
536,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,536
537,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,537
538,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,True,538
539,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,539
540,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,540
541,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,541
542,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,542
543,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,True,543
544,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,544
545,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,545
546,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,546
547,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,547
548,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,548
549,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,549
550,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,550
551,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,551
552,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,552
553,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,553
554,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,554
555,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,555
556,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,556
557,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,557
558,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,558
559,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,559
560,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,560
561,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,561
562,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,562
563,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,563
564,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,564
565,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,True,565
566,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,566
567,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,567
568,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,568
569,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,569
570,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,570
571,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,571
572,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,572
573,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,573
574,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,574
575,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,575
576,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,576
577,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,577
578,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,578
579,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,579
580,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,580
581,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,581
582,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,582
583,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,583
584,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,584
585,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,585
586,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,True,586
587,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,587
588,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,588
589,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,589
590,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,590
591,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,591
592,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,592
593,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,593
594,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,594
595,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,595
596,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,596
597,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,597
598,1.0,2.0,3.0,1.0,0.0,16.0,9.0,18.0,19.0,13.0,False,598
